user_id,num_relevant_items_test,num_recommended_items,precision@20,recall@20,f1@20,hit_rate@20,ap@20,ndcg@20
AGE522R3Q7EE2UQ5VLYH4CT4VBBQ,7,20,0.0,0.0,0.0,0.0,0.0,0.0
AGEFKDPVAEL2HYYFQGR7JHLVQJGQ,5,20,0.05,0.2,0.08000000000000002,1.0,0.05,0.14606834984270645
AGEI7DTBTG3ZAAQX3YTY56SBWCDA,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AGEOYHRMEE3AL76OLWYPPKFJXCUQ,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AGETYEZPMCG4PBN2NPFYTVMTQWCQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AGETZYTWDSD5AE2DAHLIO2OREHWA,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AGF5MC6RWSNBZRHFC7VJNLMUHSGA,2,20,0.0,0.0,0.0,0.0,0.0,0.0
AGF6YBOF3UIWY6FSWFTB25TVADBQ,6,20,0.1,0.3333333333333333,0.15384615384615383,1.0,0.08928571428571429,0.2311912370766418
AGFHJDYKH3TLEFDD3UY3DA5AOPCA,4,20,0.05,0.25,0.08333333333333334,1.0,0.0625,0.16812753627111746
AGFMGMZ32Z7SVA6HXGOAQOX7KD2Q,3,20,0.05,0.3333333333333333,0.08695652173913045,1.0,0.03333333333333333,0.13565197343244778
AGFQEPWKNEQBZR5CG5EEFV35SV4A,3,20,0.05,0.3333333333333333,0.08695652173913045,1.0,0.16666666666666666,0.2960819109658652
AGG6NPMLZYWF65AREUCAEABUWLXA,1,20,0.0,0.0,0.0,0.0,0.0,0.0
AGGFQOSMCR5MRKUURFJPLKW5ZYQQ,6,20,0.1,0.3333333333333333,0.15384615384615383,1.0,0.075,0.21252302622743088
AGH3BZKLZXD5VBUCJE7JIPLYEN3Q,1,20,0.0,0.0,0.0,0.0,0.0,0.0
AGHHXVI5WCWJ7HOLR7AO62RDODBA,8,20,0.0,0.0,0.0,0.0,0.0,0.0
AGI7LIOENXQOOC2JOM5DUF4TKZKA,4,20,0.05,0.25,0.08333333333333334,1.0,0.03125,0.123151194370365
AGIFYZAAYIPK7DMWNMWTWUNCOLNA,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AGIO7HNVQSDLCEWJZ5CQSKT72VIA,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AGIUD7YFDKFZ7ZQC3IZWMGLZEODQ,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AGKM4XB7JVBERUUB4IQ7SOY3WCSA,9,20,0.0,0.0,0.0,0.0,0.0,0.0
AGKNSDDUFOLWK73NSELJ3F7SI5NA,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AGKNYSXHGPZQD2A35F6KSGPG2KZQ,8,20,0.0,0.0,0.0,0.0,0.0,0.0
AGKTNGBZO7H6F7B6HBJNP7GUWADA,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AGKZTJZRAJ3VI2QUUZJ4U5FR2BPQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AGLGSL3PYOSTKCYCBLHS22DP2BSA,2,20,0.0,0.0,0.0,0.0,0.0,0.0
AGLWXLWHIT7ZAM7FJOHHJVXYAPNA,2,20,0.0,0.0,0.0,0.0,0.0,0.0
AGM4YAEGMUSVU2JSLHPZIBE55GFA,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AGMIOLM23WHIDKTUFC3K7CKMLF5Q,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AGMP7YW4R3JIJX5O3WL4FVAISJUQ,10,20,0.0,0.0,0.0,0.0,0.0,0.0
AGNI5YC25XRABL5SOZ7FN7KZ6UZA,10,20,0.1,0.2,0.13333333333333333,1.0,0.024475524475524476,0.11920004568845198
AGO4Z7EXJORC6SSQ4GNWNDH4XDMQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AGO7GUUUQOKKPUNBXBRZMKAMKAQA,2,20,0.05,0.5,0.09090909090909091,1.0,0.025,0.1395953738647505
AGOT3LYDHFAJ3QMGTYHS6NTBTFHA,12,20,0.0,0.0,0.0,0.0,0.0,0.0
AGP4B64EVQMT7WNXQXVGLVHHBSLQ,15,20,0.0,0.0,0.0,0.0,0.0,0.0
AGQ2I4FFVJ5VH7G3P5GKAPUMOCKQ,7,20,0.0,0.0,0.0,0.0,0.0,0.0
AGQJ76ICAE6K6PFVQFPTIYCKFSEA,8,20,0.0,0.0,0.0,0.0,0.0,0.0
AGR4V67NQMGIWTESVZZYT4WMK5MA,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AGREHSUXOG7ANY56RHLCMPWJY5LA,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AGRIW6MO5Y6FOQWHP77SRE2T44VA,7,20,0.05,0.14285714285714285,0.07407407407407408,1.0,0.008403361344537815,0.06591877139737895
AGRQN5FCXU442CVHVZILXODMTTDQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AGSJIBUC2BOS5TIR4MZB52WNDLNA,9,20,0.0,0.0,0.0,0.0,0.0,0.0
AGTF76HKOFKZALKOWSVA6MNMBR7A,20,20,0.0,0.0,0.0,0.0,0.0,0.0
AGTJEX3H7VDLLGRPVXJIIT2A7WOQ,6,20,0.05,0.16666666666666666,0.07692307692307691,1.0,0.011111111111111112,0.07565060337470338
AGTK2CV5K6KAJSJS52IT6HXU252A,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AGTPYWOVFZU2MXXYW45VRXL77ZJA,1,20,0.0,0.0,0.0,0.0,0.0,0.0
AGTXJJOCIOZMQPJM7BKHTU2XKLZQ,7,20,0.0,0.0,0.0,0.0,0.0,0.0
AGU3S2K7SE62MAEDMAV64EWYU3DQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AGU4HFDMZTGZBEDCLIXK6AIBOIAQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AGUBKKQN2P6VEMBOGYIE7XJNS5EQ,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AGUDE3CFH43UFNIUQHR6AF5CJG5Q,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AGUMBICDCDAVQIYDGR6IQ6KXWTSA,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AGUQKOGHR35GDIS5IESSIDXR7D6Q,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AGUXG2WC3C44WZFN76HK6MXURGUQ,9,20,0.05,0.1111111111111111,0.06896551724137932,1.0,0.006172839506172839,0.055331817379328484
AGVZQI5VONF7XP55QCEXCWIT3R6Q,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AGWB2ESNTJLAMYIPZRTZAVYVC2JA,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AGWCBPOQYTFCE75MGVKVPP3ICJUQ,4,20,0.05,0.25,0.08333333333333334,1.0,0.0625,0.16812753627111746
AGWP64MUFXEAZCMNKRL7AF5NZDUQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AGWZLSCNNT3BVGFMW447KQ3H4GUQ,10,20,0.0,0.0,0.0,0.0,0.0,0.0
AGXIPKTLV4UGECQBZ4SNXW5X7R3A,8,20,0.1,0.25,0.14285714285714288,1.0,0.14423076923076922,0.31937798604063333
AGXW6B7LSSGJTSEBSKEOY6XLNULA,8,20,0.0,0.0,0.0,0.0,0.0,0.0
AGYGBGAI76RBX2LNJIAMLPV665EA,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AGYHZ6MXGF2HBOUSFIV3EEE42S6A,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AGYORZW7Q3F22VUEF24WN534PJKQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AGZAVSWCJYVAQLJ65FGHABRVBNZQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AGZCNGTZS5DJTDTXW6FG3VCMEREA,4,20,0.05,0.25,0.08333333333333334,1.0,0.041666666666666664,0.13905617951077562
AGZK4G7WMA6LCIU4RCSHKFYZW7IQ,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AH24LIX3CHNBKQNGMM3HUIRBKD6Q,8,20,0.0,0.0,0.0,0.0,0.0,0.0
AH25FB5EAAE5OPYNROJMTZ2GFEQQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AH2PAPU6UMYNZMK6P5QOFFDNLCKA,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AH32Y4HJPR6T2E7EACEURBZJTRLQ,7,20,0.05,0.14285714285714285,0.07407407407407408,1.0,0.14285714285714285,0.27487633291429087
AH3KO5NJOZ6MVQNOJAPYRYCC7XGQ,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AH4ABUG2ZZZMTZR5CIZLO75BDJBQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AH4AGTUTOLIFHJ2B6J5CJLGGY3ZQ,7,20,0.0,0.0,0.0,0.0,0.0,0.0
AH4QVMBCAPLQKJOL2TDXZ5AWSDAQ,2,20,0.0,0.0,0.0,0.0,0.0,0.0
AH4XJHWHDRC2TPHD72ZEAMRJ2GEA,11,20,0.0,0.0,0.0,0.0,0.0,0.0
AH5G537BHKKG4IADCFQJH2YJB7AA,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AH5JLXAOLRYVFUK6KOYBFMTXBLHQ,7,20,0.0,0.0,0.0,0.0,0.0,0.0
AH64HQK5LKUKPDMIK73OLOJUXNNA,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AH64ZWKYI2OY4WTY5GGXOQAY23CQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AH6FH3BG2EAOF7NYAIIW3JIUKUYQ,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AH6HCB25M7VGJ5BNSFYG7HWA7HPQ,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AH6QQOPBE6MOWEI6IUDUO24LVXUQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AH72HF4XLFM7VGGOLB2S2UA2DP6A,4,20,0.05,0.25,0.08333333333333334,1.0,0.25,0.3903800499921017
AH7FFFYTJJMM422XWPIUQZLDXSIQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AH7OZZRWJYQJDATPHJBV3BGTEC6A,2,20,0.0,0.0,0.0,0.0,0.0,0.0
AHA7N6AJOWGZLYR3QTOZIHHGSKOQ,3,20,0.05,0.3333333333333333,0.08695652173913045,1.0,0.047619047619047616,0.15642624200758548
AHADXCP7YQCVZECX4ZJDMM3QWYLQ,4,20,0.1,0.5,0.16666666666666669,1.0,0.06512605042016806,0.22374468601829692
AHATPCHIOVD3JBIFOPQJU63GMZ2Q,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHB5PLDTADR76CQSHCQLQALRLEGA,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHB63HJQYFDHLYNGJ4YF55R65QMQ,16,20,0.0,0.0,0.0,0.0,0.0,0.0
AHBGA7BTSTCRQTQHPO6WVSPR6KGQ,11,20,0.0,0.0,0.0,0.0,0.0,0.0
AHBGO3I7XFSEQXIOH2UI4UX2VPNQ,4,20,0.05,0.25,0.08333333333333334,1.0,0.025,0.11284514134893527
AHBMQUED3IHU4XXUYBHCVHSZOO6Q,11,20,0.0,0.0,0.0,0.0,0.0,0.0
AHBOU6V3AO6Q7QQVN4CHR37UEY5Q,8,20,0.0,0.0,0.0,0.0,0.0,0.0
AHCA3B4AR4K2CTMHRILKCRNV3ZEA,5,20,0.05,0.2,0.08000000000000002,1.0,0.06666666666666667,0.16958010263680806
AHCCQILGSXELJC53YV6K3C3WBDFA,3,20,0.05,0.3333333333333333,0.08695652173913045,1.0,0.16666666666666666,0.2960819109658652
AHCKHUPSXLHK3OU4WDTHVLLK4Y6A,8,20,0.0,0.0,0.0,0.0,0.0,0.0
AHCX7GPLZ4J3M6B7CB3LWF2HXEPQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHD4NBAEKZOKDOYEYAJ4VF2OLULA,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHD7KEB3CWPSDKH32XULZQ5AYJJA,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHDNKLBD5QXKNTFG2QOT5NW3WESQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHE25YJYORNBFWHDM4E5YU2L7N4Q,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHE2TEOGJZ5VNSOWCDM2G5KDONPA,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHE3BAUTRUN7SWMZLAEGYNDIU25Q,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHERRN6ALBXBEO2NUVC6YBOW4Y2A,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHFIDYF5WGMQVRLT5VOGUTWHE6CQ_1,7,20,0.0,0.0,0.0,0.0,0.0,0.0
AHFYRKWUF7MYKREBJBVSZDY37EYQ,7,20,0.05,0.14285714285714285,0.07407407407407408,1.0,0.017857142857142856,0.08671382849411974
AHFZPCT2A2UEJGA7TATGQTTHLHGQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHGG6LAFZRL3RTDA6AWMFJCPYYJQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHHEGLEMWY7GRQI36TFBWCUT24BQ,7,20,0.0,0.0,0.0,0.0,0.0,0.0
AHHKEZYSY2HRARCSFI2KN4TXESAQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHHSQ4K3NFETCCCT7D36WOV6O7AA,11,20,0.0,0.0,0.0,0.0,0.0,0.0
AHHUXSL6QR66BYHU5OYYNXNPSB3Q,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AHHZ46YLJSK474FSQDFOGHGUTM2Q,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AHIEO6MBWQX5UHPOUSJNEVUZV4IQ,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AHIN57TM7CPPE3RRGKODLYVUNDYA,7,20,0.0,0.0,0.0,0.0,0.0,0.0
AHIO6UYTDLG4WVCM3J7GPVP4JELA,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AHIXMZCP53JVMD5MUU32NKSEWBWA,1,20,0.0,0.0,0.0,0.0,0.0,0.0
AHIYFCUO4NZNY5SCRJVSWZMMADAA,6,20,0.05,0.16666666666666666,0.07692307692307691,1.0,0.008771929824561403,0.07001560573318605
AHIYW2PBCH5UMZLVIEYMWYCGZNAQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHJ3KZH5RRQGEBZNEK4EUUMF4J4A,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AHJIQJMSVUVVVZ6NTAS3QMHKWZQQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHJJULZKK6DMOG67UY4DLCXZLDGQ,1,20,0.0,0.0,0.0,0.0,0.0,0.0
AHJML65JFMTTZJUPOCUSDE3AN5IQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHJQKQ6INO4OS2VVTZD7NT7UWMKA,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHJXZY3OJX6BUIVV346UY2SQUHNQ,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AHK4ZVMPTFGUCBNJFHRDSNMV362A,1,20,0.0,0.0,0.0,0.0,0.0,0.0
AHK5OLFYFN5GTBACJ2KYQ5S5PELQ,8,20,0.0,0.0,0.0,0.0,0.0,0.0
AHKFDJL4UX3NWMDROMOM7DOO7NOA,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AHKWV45DVQ5D5MOEG3VYPGNFFUXA,12,20,0.0,0.0,0.0,0.0,0.0,0.0
AHLD5QYHKF2KUHPCFYMYA6LYTQFQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHLFIFS7AXKE4ZUNSJ6G6NP2YE3Q,9,20,0.05,0.1111111111111111,0.06896551724137932,1.0,0.1111111111111111,0.2350455494144854
AHLI363XVZXF5TRZZHRCRUBXVF4A,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHLJ7GWIA6KYU5X47DCVLFQHTKGA,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHLJYIMWCH2AQUJVDPNAZHB5SGZA,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AHLYKKS7JWI6APLWERS2TDEW33YQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHMRXC5GFORXHLEPE43FGI6Y5MYA,13,20,0.0,0.0,0.0,0.0,0.0,0.0
AHNCJK7KT5VMRCITV3I3QZ5DLDSA,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHNDHYMYY2JLQ72VC4MW3TBXGEDQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHNJTA332IXU4EBKXODY6TTXJ7YQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHNVIEWWCLC7E3NZU5UT36JPOBFA,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AHO2DNB3FBS2D6HUL2QJILFC3X3A,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHO2ULROVLBZZKLIC6RBSYZICYOA,5,20,0.1,0.4,0.16000000000000003,1.0,0.10714285714285714,0.2591217516005785
AHO56YW4WVNYNUWJQECWMZQ2J4WA,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHOBCNMLVIBU32TB6RI6J7DM6JAA,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AHP3QLR76ONZXMJBEA5RHAKYU3IQ,12,20,0.05,0.08333333333333333,0.0625,1.0,0.08333333333333333,0.19635793579928928
AHPEEZRCQHGTLXMSFLITOZOMDDYQ,3,20,0.1,0.6666666666666666,0.1739130434782609,1.0,0.09764309764309764,0.27216896302802623
AHQHNAXOEGSAZLAYOQRG3VR2DC6Q,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHQWXH5DBAPDWSJIY5ZTWH7CWU4Q,11,20,0.0,0.0,0.0,0.0,0.0,0.0
AHR2EIFI5LSNFICDSCMSLX4CC6VQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHR4DJZ6JXM5UXSEPEF5OSFMOE2A,7,20,0.0,0.0,0.0,0.0,0.0,0.0
AHR7JP3S343O6CWEE2EUS4CO2CKA,12,20,0.0,0.0,0.0,0.0,0.0,0.0
AHRQIB6TTFUPEIM27I6VNQZHJOOA,5,20,0.1,0.4,0.16000000000000003,1.0,0.15714285714285714,0.32703966649239957
AHRV7TCSEIPOZ6VB5V7Q6RRQGYAQ,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AHS2PAACO53EM7UHPUTLGRSEWYQQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHSE5LUKMOCFOSBW36VX33VLZQQQ,5,20,0.05,0.2,0.08000000000000002,1.0,0.2,0.3391602052736161
AHSGLDOQP2GU5AI5PJX2NBBR2BGQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHSN3DIVFIAHBGQCRNDCIAMQCXTQ,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AHSOHVSGOUF54TDLQY3HEJUQGKBQ,11,20,0.0,0.0,0.0,0.0,0.0,0.0
AHSSRIP3PJK37S6AXXOJ6S7PCOUQ,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AHTCQGQEISBWR54AB2VSKHIGPZ6Q,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHTGHSMIST6IS2P4TWAF6E6QGL5Q,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHTHVTYOCPNWXE6KALQRTIAOANHQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHTYRNNKHJBVAQYRO3WAOQXX44ZQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHUG7WXXFAZHWURKBRN3WO4XYPQA,5,20,0.2,0.8,0.32000000000000006,1.0,0.27999999999999997,0.49052808629057093
AHV6KVNTCNX4HFRMKYH44Y3J765Q,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AHVGL7DQZZ4OYFH7F4UI7QBUCZSA,7,20,0.05,0.14285714285714285,0.07407407407407408,1.0,0.14285714285714285,0.27487633291429087
AHVO7CRCEZB47OJ37SLIKLRGC3KA,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHW2SZSBFEH66NP5ZVGQ26NX2DNA,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHW76YSJHEJ6RR6XCWFQ6BH4HLZA,7,20,0.05,0.14285714285714285,0.07407407407407408,1.0,0.14285714285714285,0.27487633291429087
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHWYPKUY2WUSTX6QTQPSSDB4XZYQ,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AHXCZ6P3BEX5VCKW66KJNOCN45NQ,19,20,0.0,0.0,0.0,0.0,0.0,0.0
AHXMYHPI2LLQVYHBYAXL7X76OYLA,5,20,0.05,0.2,0.08000000000000002,1.0,0.02857142857142857,0.11305340175787204
AHXRGQRKBEYSJGD2O5LR2YBCJHTA,3,20,0.0,0.0,0.0,0.0,0.0,0.0
AHY3E2XUMEP3HPWJRWXHDIGWGE3A,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHYF4IY3KHAJLA3ESZALLKZ733KA,5,20,0.0,0.0,0.0,0.0,0.0,0.0
AHYFHHEWH7JRPUYGNFQMSQR6HHFA,10,20,0.05,0.1,0.06666666666666667,1.0,0.006666666666666666,0.05502294157452004
AHYG5OIQ55FI3PRCIU5NWQEFKJYQ,4,20,0.0,0.0,0.0,0.0,0.0,0.0
AHYXAUFEMITXGZWLXZW2HPCERATA,6,20,0.0,0.0,0.0,0.0,0.0,0.0
AHZIABUYTGIMPIRLINEEYEBYJJGQ,3,20,0.0,0.0,0.0,0.0,0.0,0.0
